,station_id,stationname,date,daytype,rides
592472,40380,Clark/Lake,2012-06-21,W,20879
595592,41660,Lake/State,2012-06-21,W,17812
644667,40380,Clark/Lake,2013-06-21,W,19561
647787,41660,Lake/State,2013-06-21,W,18197
699442,41420,Addison-North Main,2014-06-21,A,17043
699712,41660,Lake/State,2014-06-21,A,14705
750348,40890,O'Hare Airport,2015-06-21,U,11604
752058,41660,Lake/State,2015-06-21,U,11437
804762,41660,Lake/State,2016-06-21,W,23089
801642,40380,Clark/Lake,2016-06-21,W,22607
24309,40380,Clark/Lake,2001-06-22,W,16571
24408,41450,Chicago/State,2001-06-22,W,15289
76269,41450,Chicago/State,2002-06-22,A,13420
76266,41420,Addison-North Main,2002-06-22,A,12566
128096,41420,Addison-North Main,2003-06-22,U,9588
128099,41450,Chicago/State,2003-06-22,U,8157
179972,40380,Clark/Lake,2004-06-22,W,15609
179978,40450,95th/Dan Ryan,2004-06-22,W,13834
231802,40380,Clark/Lake,2005-06-22,W,16440
231901,41450,Chicago/State,2005-06-22,W,14033
283632,40380,Clark/Lake,2006-06-22,W,17694
283731,41450,Chicago/State,2006-06-22,W,14581
335462,40380,Clark/Lake,2007-06-22,W,17498
335566,41660,Lake/State,2007-06-22,W,14598
387530,41420,Addison-North Main,2008-06-22,U,8690
387482,40890,O'Hare Airport,2008-06-22,U,8225
439123,40380,Clark/Lake,2009-06-22,W,18733
439226,41660,Lake/State,2009-06-22,W,15586
490588,40380,Clark/Lake,2010-06-22,W,19279
490691,41660,Lake/State,2010-06-22,W,16501
542053,40380,Clark/Lake,2011-06-22,W,20282
542156,41660,Lake/State,2011-06-22,W,17843
592473,40380,Clark/Lake,2012-06-22,W,20056
595593,41660,Lake/State,2012-06-22,W,18959
647518,41420,Addison-North Main,2013-06-22,A,17331
647608,41450,Chicago/State,2013-06-22,A,13661
699443,41420,Addison-North Main,2014-06-22,U,16026
699533,41450,Chicago/State,2014-06-22,U,11527
752059,41660,Lake/State,2015-06-22,W,22586
748939,40380,Clark/Lake,2015-06-22,W,21090
804763,41660,Lake/State,2016-06-22,W,23866
801643,40380,Clark/Lake,2016-06-22,W,21613
24550,41450,Chicago/State,2001-06-23,A,12741
24547,41420,Addison-North Main,2001-06-23,A,11203
76411,41450,Chicago/State,2002-06-23,U,9145
76408,41420,Addison-North Main,2002-06-23,U,8518
128142,40380,Clark/Lake,2003-06-23,W,15547
128148,40450,95th/Dan Ryan,2003-06-23,W,13456
180114,40380,Clark/Lake,2004-06-23,W,15563
180213,41450,Chicago/State,2004-06-23,W,13326
231944,40380,Clark/Lake,2005-06-23,W,16276
232043,41450,Chicago/State,2005-06-23,W,13765
283774,40380,Clark/Lake,2006-06-23,W,17239
283873,41450,Chicago/State,2006-06-23,W,15431
335703,41450,Chicago/State,2007-06-23,A,9914
335692,41320,Belmont-North Main,2007-06-23,A,8658
387576,40380,Clark/Lake,2008-06-23,W,19900
387582,40450,95th/Dan Ryan,2008-06-23,W,13965
439264,40380,Clark/Lake,2009-06-23,W,18803
439367,41660,Lake/State,2009-06-23,W,15683
490729,40380,Clark/Lake,2010-06-23,W,18286
490832,41660,Lake/State,2010-06-23,W,16210
542194,40380,Clark/Lake,2011-06-23,W,20356
542297,41660,Lake/State,2011-06-23,W,17532
595414,41450,Chicago/State,2012-06-23,A,14862
595084,41320,Belmont-North Main,2012-06-23,A,13678
647519,41420,Addison-North Main,2013-06-23,U,14217
647609,41450,Chicago/State,2013-06-23,U,11344
699714,41660,Lake/State,2014-06-23,W,20628
696594,40380,Clark/Lake,2014-06-23,W,19838
752060,41660,Lake/State,2015-06-23,W,23979
748940,40380,Clark/Lake,2015-06-23,W,21765
801644,40380,Clark/Lake,2016-06-23,W,22366
804764,41660,Lake/State,2016-06-23,W,22151
24681,41320,Belmont-North Main,2001-06-24,U,15799
24689,41420,Addison-North Main,2001-06-24,U,14195
76454,40380,Clark/Lake,2002-06-24,W,15586
76558,41660,Lake/State,2002-06-24,W,14578
128284,40380,Clark/Lake,2003-06-24,W,15902
128383,41450,Chicago/State,2003-06-24,W,14676
180256,40380,Clark/Lake,2004-06-24,W,15767
180355,41450,Chicago/State,2004-06-24,W,13034
232086,40380,Clark/Lake,2005-06-24,W,15711
232185,41450,Chicago/State,2005-06-24,W,14709
284015,41450,Chicago/State,2006-06-24,A,12137
283911,40330,Grand/State,2006-06-24,A,10100
335834,41320,Belmont-North Main,2007-06-24,U,20272
335840,41400,Roosevelt,2007-06-24,U,10841
387718,40380,Clark/Lake,2008-06-24,W,20154
387822,41660,Lake/State,2008-06-24,W,15047
439405,40380,Clark/Lake,2009-06-24,W,18925
439508,41660,Lake/State,2009-06-24,W,15667
490870,40380,Clark/Lake,2010-06-24,W,19385
490973,41660,Lake/State,2010-06-24,W,17420
542335,40380,Clark/Lake,2011-06-24,W,19188
542438,41660,Lake/State,2011-06-24,W,17925
595085,41320,Belmont-North Main,2012-06-24,U,36017
595325,41420,Addison-North Main,2012-06-24,U,19580
644670,40380,Clark/Lake,2013-06-24,W,20015
647790,41660,Lake/State,2013-06-24,W,17423
699715,41660,Lake/State,2014-06-24,W,21448
696595,40380,Clark/Lake,2014-06-24,W,20133
752061,41660,Lake/State,2015-06-24,W,24224
748941,40380,Clark/Lake,2015-06-24,W,21116
804765,41660,Lake/State,2016-06-24,W,24825
801645,40380,Clark/Lake,2016-06-24,W,20995
24735,40380,Clark/Lake,2001-06-25,W,16865
24839,41660,Lake/State,2001-06-25,W,14967
76596,40380,Clark/Lake,2002-06-25,W,15409
76695,41450,Chicago/State,2002-06-25,W,14634
128426,40380,Clark/Lake,2003-06-25,W,16169
128525,41450,Chicago/State,2003-06-25,W,14294
180398,40380,Clark/Lake,2004-06-25,W,15035
180497,41450,Chicago/State,2004-06-25,W,14661
232327,41450,Chicago/State,2005-06-25,A,12019
232223,40330,Grand/State,2005-06-25,A,10527
284146,41320,Belmont-North Main,2006-06-25,U,17437
284106,40890,O'Hare Airport,2006-06-25,U,8831
335888,40380,Clark/Lake,2007-06-25,W,17756
335992,41660,Lake/State,2007-06-25,W,14991
387860,40380,Clark/Lake,2008-06-25,W,20010
387964,41660,Lake/State,2008-06-25,W,14842
439546,40380,Clark/Lake,2009-06-25,W,19519
439649,41660,Lake/State,2009-06-25,W,16200
491011,40380,Clark/Lake,2010-06-25,W,18688
491114,41660,Lake/State,2010-06-25,W,17740
542574,41450,Chicago/State,2011-06-25,A,15170
542563,41320,Belmont-North Main,2011-06-25,A,13545
592476,40380,Clark/Lake,2012-06-25,W,20713
595596,41660,Lake/State,2012-06-25,W,18710
644671,40380,Clark/Lake,2013-06-25,W,20468
647791,41660,Lake/State,2013-06-25,W,16397
699716,41660,Lake/State,2014-06-25,W,22262
696596,40380,Clark/Lake,2014-06-25,W,20611
752062,41660,Lake/State,2015-06-25,W,24972
748942,40380,Clark/Lake,2015-06-25,W,22203
804766,41660,Lake/State,2016-06-25,A,17232
801496,40330,Grand/State,2016-06-25,A,14341
24877,40380,Clark/Lake,2001-06-26,W,17013
24981,41660,Lake/State,2001-06-26,W,15099
76738,40380,Clark/Lake,2002-06-26,W,15848
76837,41450,Chicago/State,2002-06-26,W,14735
128568,40380,Clark/Lake,2003-06-26,W,15613
128667,41450,Chicago/State,2003-06-26,W,14743
180639,41450,Chicago/State,2004-06-26,A,11416
180628,41320,Belmont-North Main,2004-06-26,A,9287
232458,41320,Belmont-North Main,2005-06-26,U,17675
232466,41420,Addison-North Main,2005-06-26,U,9810
284200,40380,Clark/Lake,2006-06-26,W,17818
284299,41450,Chicago/State,2006-06-26,W,14215
336030,40380,Clark/Lake,2007-06-26,W,18177
336134,41660,Lake/State,2007-06-26,W,15340
388002,40380,Clark/Lake,2008-06-26,W,20456
388098,41420,Addison-North Main,2008-06-26,W,16562
439687,40380,Clark/Lake,2009-06-26,W,18659
439790,41660,Lake/State,2009-06-26,W,17343
491250,41450,Chicago/State,2010-06-26,A,13244
491239,41320,Belmont-North Main,2010-06-26,A,11878
542704,41320,Belmont-North Main,2011-06-26,U,33795
542712,41420,Addison-North Main,2011-06-26,U,20243
592477,40380,Clark/Lake,2012-06-26,W,21037
595597,41660,Lake/State,2012-06-26,W,18957
644672,40380,Clark/Lake,2013-06-26,W,20901
647792,41660,Lake/State,2013-06-26,W,17050
699717,41660,Lake/State,2014-06-26,W,22752
696597,40380,Clark/Lake,2014-06-26,W,20911
752063,41660,Lake/State,2015-06-26,W,22711
748943,40380,Clark/Lake,2015-06-26,W,21326
804257,41320,Belmont-North Main,2016-06-26,U,24868
804497,41420,Addison-North Main,2016-06-26,U,13760
25019,40380,Clark/Lake,2001-06-27,W,17056
25123,41660,Lake/State,2001-06-27,W,15171
76880,40380,Clark/Lake,2002-06-27,W,15930
76984,41660,Lake/State,2002-06-27,W,15422
128727,40560,Jackson/State,2003-06-27,W,15764
128710,40380,Clark/Lake,2003-06-27,W,15629
180770,41320,Belmont-North Main,2004-06-27,U,14649
180778,41420,Addison-North Main,2004-06-27,U,9075
232512,40380,Clark/Lake,2005-06-27,W,16306
232611,41450,Chicago/State,2005-06-27,W,12810
284342,40380,Clark/Lake,2006-06-27,W,17903
284441,41450,Chicago/State,2006-06-27,W,14915
336172,40380,Clark/Lake,2007-06-27,W,18029
336276,41660,Lake/State,2007-06-27,W,15934
388144,40380,Clark/Lake,2008-06-27,W,19939
388248,41660,Lake/State,2008-06-27,W,15173
439926,41450,Chicago/State,2009-06-27,A,12913
439915,41320,Belmont-North Main,2009-06-27,A,12398
491380,41320,Belmont-North Main,2010-06-27,U,29050
491388,41420,Addison-North Main,2010-06-27,U,15693
542758,40380,Clark/Lake,2011-06-27,W,20047
542861,41660,Lake/State,2011-06-27,W,18558
592478,40380,Clark/Lake,2012-06-27,W,21128
595598,41660,Lake/State,2012-06-27,W,19566
644673,40380,Clark/Lake,2013-06-27,W,21337
647793,41660,Lake/State,2013-06-27,W,18138
699718,41660,Lake/State,2014-06-27,W,23448
696598,40380,Clark/Lake,2014-06-27,W,20103
752064,41660,Lake/State,2015-06-27,A,14682
751884,41450,Chicago/State,2015-06-27,A,13831
804768,41660,Lake/State,2016-06-27,W,21738
801648,40380,Clark/Lake,2016-06-27,W,21006
25161,40380,Clark/Lake,2001-06-28,W,17183
25167,40450,95th/Dan Ryan,2001-06-28,W,14249
77039,40560,Jackson/State,2002-06-28,W,16567
77022,40380,Clark/Lake,2002-06-28,W,15721
128951,41450,Chicago/State,2003-06-28,A,11332
128940,41320,Belmont-North Main,2003-06-28,A,8872
180824,40380,Clark/Lake,2004-06-28,W,15233
180830,40450,95th/Dan Ryan,2004-06-28,W,12681
232654,40380,Clark/Lake,2005-06-28,W,16211
232753,41450,Chicago/State,2005-06-28,W,14140
284484,40380,Clark/Lake,2006-06-28,W,18236
284583,41450,Chicago/State,2006-06-28,W,15064
336314,40380,Clark/Lake,2007-06-28,W,18281
336418,41660,Lake/State,2007-06-28,W,14250
388314,40680,Adams/Wabash,2008-06-28,A,13854
388374,41320,Belmont-North Main,2008-06-28,A,11275
440056,41320,Belmont-North Main,2009-06-28,U,29457
440064,41420,Addison-North Main,2009-06-28,U,15792
491434,40380,Clark/Lake,2010-06-28,W,18913
491537,41660,Lake/State,2010-06-28,W,17577
542994,41420,Addison-North Main,2011-06-28,W,20895
543002,41660,Lake/State,2011-06-28,W,20771
592479,40380,Clark/Lake,2012-06-28,W,20491
595599,41660,Lake/State,2012-06-28,W,17473
644674,40380,Clark/Lake,2013-06-28,W,24790
647794,41660,Lake/State,2013-06-28,W,23573
699449,41420,Addison-North Main,2014-06-28,A,21331
699719,41660,Lake/State,2014-06-28,A,16835
751556,41320,Belmont-North Main,2015-06-28,U,36323
751795,41420,Addison-North Main,2015-06-28,U,20435
804769,41660,Lake/State,2016-06-28,W,22295
801649,40380,Clark/Lake,2016-06-28,W,21479
25303,40380,Clark/Lake,2001-06-29,W,17143
25309,40450,95th/Dan Ryan,2001-06-29,W,15297
77263,41450,Chicago/State,2002-06-29,A,11624
77181,40560,Jackson/State,2002-06-29,A,9608
129082,41320,Belmont-North Main,2003-06-29,U,13193
129093,41450,Chicago/State,2003-06-29,U,9034
180966,40380,Clark/Lake,2004-06-29,W,15398
181065,41450,Chicago/State,2004-06-29,W,14060
232796,40380,Clark/Lake,2005-06-29,W,16463
232895,41450,Chicago/State,2005-06-29,W,13867
284626,40380,Clark/Lake,2006-06-29,W,18234
284725,41450,Chicago/State,2006-06-29,W,15414
336456,40380,Clark/Lake,2007-06-29,W,17896
336473,40560,Jackson/State,2007-06-29,W,16895
388516,41320,Belmont-North Main,2008-06-29,U,26792
388524,41420,Addison-North Main,2008-06-29,U,12852
440110,40380,Clark/Lake,2009-06-29,W,19471
440213,41660,Lake/State,2009-06-29,W,15387
491575,40380,Clark/Lake,2010-06-29,W,19212
491678,41660,Lake/State,2010-06-29,W,17824
543040,40380,Clark/Lake,2011-06-29,W,20907
543143,41660,Lake/State,2011-06-29,W,19526
592480,40380,Clark/Lake,2012-06-29,W,20354
595600,41660,Lake/State,2012-06-29,W,19508
647615,41450,Chicago/State,2013-06-29,A,12992
647285,41320,Belmont-North Main,2013-06-29,A,12098
699210,41320,Belmont-North Main,2014-06-29,U,23740
699450,41420,Addison-North Main,2014-06-29,U,20653
752066,41660,Lake/State,2015-06-29,W,21736
748946,40380,Clark/Lake,2015-06-29,W,21688
804770,41660,Lake/State,2016-06-29,W,22801
801650,40380,Clark/Lake,2016-06-29,W,22149
25544,41450,Chicago/State,2001-06-30,A,10478
25462,40560,Jackson/State,2001-06-30,A,9261
77394,41320,Belmont-North Main,2002-06-30,U,13395
77405,41450,Chicago/State,2002-06-30,U,9075
129136,40380,Clark/Lake,2003-06-30,W,15918
129142,40450,95th/Dan Ryan,2003-06-30,W,14022
181108,40380,Clark/Lake,2004-06-30,W,15603
181207,41450,Chicago/State,2004-06-30,W,14371
232938,40380,Clark/Lake,2005-06-30,W,16554
233037,41450,Chicago/State,2005-06-30,W,14409
284768,40380,Clark/Lake,2006-06-30,W,17986
284867,41450,Chicago/State,2006-06-30,W,16022
336694,41420,Addison-North Main,2007-06-30,A,14436
336697,41450,Chicago/State,2007-06-30,A,12427
388570,40380,Clark/Lake,2008-06-30,W,20517
388674,41660,Lake/State,2008-06-30,W,14755
440251,40380,Clark/Lake,2009-06-30,W,19568
440354,41660,Lake/State,2009-06-30,W,15109
491716,40380,Clark/Lake,2010-06-30,W,19517
491819,41660,Lake/State,2010-06-30,W,18596
543181,40380,Clark/Lake,2011-06-30,W,20394
543284,41660,Lake/State,2011-06-30,W,20115
595331,41420,Addison-North Main,2012-06-30,A,15514
595421,41450,Chicago/State,2012-06-30,A,15444
647286,41320,Belmont-North Main,2013-06-30,U,30457
647526,41420,Addison-North Main,2013-06-30,U,19597
699721,41660,Lake/State,2014-06-30,W,20096
696601,40380,Clark/Lake,2014-06-30,W,19753
752067,41660,Lake/State,2015-06-30,W,21861
748947,40380,Clark/Lake,2015-06-30,W,21850
804771,41660,Lake/State,2016-06-30,W,24966
801651,40380,Clark/Lake,2016-06-30,W,22107
25615,40680,Adams/Wabash,2001-07-01,U,8444
25686,41450,Chicago/State,2001-07-01,U,7855
77448,40380,Clark/Lake,2002-07-01,W,15510
77465,40560,Jackson/State,2002-07-01,W,14194
129278,40380,Clark/Lake,2003-07-01,W,15885
129284,40450,95th/Dan Ryan,2003-07-01,W,14642
181250,40380,Clark/Lake,2004-07-01,W,15592
181349,41450,Chicago/State,2004-07-01,W,14645
233179,41450,Chicago/State,2005-07-01,W,15412
233080,40380,Clark/Lake,2005-07-01,W,15410
285006,41420,Addison-North Main,2006-07-01,A,14218
285009,41450,Chicago/State,2006-07-01,A,12715
336836,41420,Addison-North Main,2007-07-01,U,13301
336768,40680,Adams/Wabash,2007-07-01,U,9599
388712,40380,Clark/Lake,2008-07-01,W,19922
388718,40450,95th/Dan Ryan,2008-07-01,W,15025
440392,40380,Clark/Lake,2009-07-01,W,19341
440495,41660,Lake/State,2009-07-01,W,15566
491873,40560,Jackson/State,2010-07-01,W,20765
491960,41660,Lake/State,2010-07-01,W,19901
543436,41660,Lake/State,2011-07-01,W,18887
543325,40380,Clark/Lake,2011-07-01,W,18107
599723,41420,Addison-North Main,2012-07-01,U,13857
599816,41450,Chicago/State,2012-07-01,U,10897
648973,40380,Clark/Lake,2013-07-01,W,20973
652197,41660,Lake/State,2013-07-01,W,17137
704122,41660,Lake/State,2014-07-01,W,20656
700898,40380,Clark/Lake,2014-07-01,W,19803
756498,41660,Lake/State,2015-07-01,W,22445
753274,40380,Clark/Lake,2015-07-01,W,22335
809202,41660,Lake/State,2016-07-01,W,21148
805978,40380,Clark/Lake,2016-07-01,W,19640
25730,40380,Clark/Lake,2001-07-02,W,16241
25736,40450,95th/Dan Ryan,2001-07-02,W,14399
77590,40380,Clark/Lake,2002-07-02,W,15480
77607,40560,Jackson/State,2002-07-02,W,15113
129420,40380,Clark/Lake,2003-07-02,W,15794
129426,40450,95th/Dan Ryan,2003-07-02,W,14547
181491,41450,Chicago/State,2004-07-02,W,14809
181488,41420,Addison-North Main,2004-07-02,W,14655
233318,41420,Addison-North Main,2005-07-02,A,13371
233321,41450,Chicago/State,2005-07-02,A,13129
285148,41420,Addison-North Main,2006-07-02,U,13465
285151,41450,Chicago/State,2006-07-02,U,10571
336882,40380,Clark/Lake,2007-07-02,W,17641
336899,40560,Jackson/State,2007-07-02,W,14412
388854,40380,Clark/Lake,2008-07-02,W,19447
388958,41660,Lake/State,2008-07-02,W,15015
440533,40380,Clark/Lake,2009-07-02,W,18902
440636,41660,Lake/State,2009-07-02,W,17383
492101,41660,Lake/State,2010-07-02,W,17842
491998,40380,Clark/Lake,2010-07-02,W,17452
543580,41420,Addison-North Main,2011-07-02,A,16644
543584,41450,Chicago/State,2011-07-02,A,16313
596779,40380,Clark/Lake,2012-07-02,W,19625
600003,41660,Lake/State,2012-07-02,W,17447
648974,40380,Clark/Lake,2013-07-02,W,20537
652198,41660,Lake/State,2013-07-02,W,16825
704123,41660,Lake/State,2014-07-02,W,20648
700899,40380,Clark/Lake,2014-07-02,W,20029
756499,41660,Lake/State,2015-07-02,W,23306
753275,40380,Clark/Lake,2015-07-02,W,21608
808862,41400,Roosevelt,2016-07-02,A,12281
809203,41660,Lake/State,2016-07-02,A,12243
25890,40560,Jackson/State,2001-07-03,W,20375
25873,40380,Clark/Lake,2001-07-03,W,18899
77749,40560,Jackson/State,2002-07-03,W,19988
77702,40070,Jackson/Dearborn,2002-07-03,W,18154
129579,40560,Jackson/State,2003-07-03,W,18665
129590,40680,Adams/Wabash,2003-07-03,W,17127
181630,41420,Addison-North Main,2004-07-03,A,14876
181633,41450,Chicago/State,2004-07-03,A,11678
233460,41420,Addison-North Main,2005-07-03,U,16014
233381,40560,Jackson/State,2005-07-03,U,15082
285211,40560,Jackson/State,2006-07-03,W,16660
285222,40680,Adams/Wabash,2006-07-03,W,15748
337041,40560,Jackson/State,2007-07-03,W,21557
337024,40380,Clark/Lake,2007-07-03,W,20988
389013,40560,Jackson/State,2008-07-03,W,23939
388996,40380,Clark/Lake,2008-07-03,W,22412
440690,40560,Jackson/State,2009-07-03,U,21657
440767,41400,Roosevelt,2009-07-03,U,18011
492234,41420,Addison-North Main,2010-07-03,A,15935
492237,41450,Chicago/State,2010-07-03,A,15138
543742,41420,Addison-North Main,2011-07-03,U,17579
543746,41450,Chicago/State,2011-07-03,U,14697
596780,40380,Clark/Lake,2012-07-03,W,19609
600004,41660,Lake/State,2012-07-03,W,18369
648975,40380,Clark/Lake,2013-07-03,W,20239
652199,41660,Lake/State,2013-07-03,W,17863
704124,41660,Lake/State,2014-07-03,W,20419
700900,40380,Clark/Lake,2014-07-03,W,18545
756500,41660,Lake/State,2015-07-03,U,19193
756314,41450,Chicago/State,2015-07-03,U,17219
805825,40330,Grand/State,2016-07-03,U,11143
809018,41450,Chicago/State,2016-07-03,U,10653
26044,40680,Adams/Wabash,2001-07-04,U,9749
26011,40330,Grand/State,2001-07-04,U,9300
77973,41450,Chicago/State,2002-07-04,U,8609
77869,40330,Grand/State,2002-07-04,U,8103
129800,41420,Addison-North Main,2003-07-04,U,13972
129699,40330,Grand/State,2003-07-04,U,11752
181772,41420,Addison-North Main,2004-07-04,U,11525
181775,41450,Chicago/State,2004-07-04,U,9647
233501,40330,Grand/State,2005-07-04,U,9248
233554,40890,O'Hare Airport,2005-07-04,U,9069
285331,40330,Grand/State,2006-07-04,U,10920
285364,40680,Adams/Wabash,2006-07-04,U,9400
337161,40330,Grand/State,2007-07-04,U,10833
337194,40680,Adams/Wabash,2007-07-04,U,10807
389166,40680,Adams/Wabash,2008-07-04,U,11625
389133,40330,Grand/State,2008-07-04,U,10453
440910,41420,Addison-North Main,2009-07-04,A,14881
440810,40330,Grand/State,2009-07-04,A,13298
492375,41420,Addison-North Main,2010-07-04,U,16618
492275,40330,Grand/State,2010-07-04,U,14232
543903,41450,Chicago/State,2011-07-04,U,13129
543787,40330,Grand/State,2011-07-04,U,12133
596626,40330,Grand/State,2012-07-04,U,13318
599819,41450,Chicago/State,2012-07-04,U,13230
648821,40330,Grand/State,2013-07-04,U,14087
652014,41450,Chicago/State,2013-07-04,U,13400
700746,40330,Grand/State,2014-07-04,U,15247
703939,41450,Chicago/State,2014-07-04,U,15118
753122,40330,Grand/State,2015-07-04,A,20640
756160,41400,Roosevelt,2015-07-04,A,18861
805826,40330,Grand/State,2016-07-04,U,16279
809019,41450,Chicago/State,2016-07-04,U,12685
26159,40380,Clark/Lake,2001-07-05,W,14604
26176,40560,Jackson/State,2001-07-05,W,13624
78115,41450,Chicago/State,2002-07-05,W,13850
78033,40560,Jackson/State,2002-07-05,W,12686
129942,41420,Addison-North Main,2003-07-05,A,13057
129945,41450,Chicago/State,2003-07-05,A,13032
181866,40890,O'Hare Airport,2004-07-05,U,9448
181917,41450,Chicago/State,2004-07-05,U,7973
233648,40380,Clark/Lake,2005-07-05,W,15278
233654,40450,95th/Dan Ryan,2005-07-05,W,12892
285478,40380,Clark/Lake,2006-07-05,W,16533
285484,40450,95th/Dan Ryan,2006-07-05,W,14184
337308,40380,Clark/Lake,2007-07-05,W,16239
337412,41660,Lake/State,2007-07-05,W,15800
389379,41450,Chicago/State,2008-07-05,A,10490
389308,40680,Adams/Wabash,2008-07-05,A,9851
441051,41420,Addison-North Main,2009-07-05,U,12777
441054,41450,Chicago/State,2009-07-05,U,9772
492468,40890,O'Hare Airport,2010-07-05,U,10646
492519,41450,Chicago/State,2010-07-05,U,10639
543953,40380,Clark/Lake,2011-07-05,W,18676
544066,41660,Lake/State,2011-07-05,W,17110
596782,40380,Clark/Lake,2012-07-05,W,17077
600006,41660,Lake/State,2012-07-05,W,16207
652015,41450,Chicago/State,2013-07-05,W,17492
652201,41660,Lake/State,2013-07-05,W,17106
703940,41450,Chicago/State,2014-07-05,A,13874
700747,40330,Grand/State,2014-07-05,A,13160
756161,41400,Roosevelt,2015-07-05,U,16788
754735,40890,O'Hare Airport,2015-07-05,U,13290
809206,41660,Lake/State,2016-07-05,W,23486
805982,40380,Clark/Lake,2016-07-05,W,19955
26302,40380,Clark/Lake,2001-07-06,W,15143
26308,40450,95th/Dan Ryan,2001-07-06,W,14703
78257,41450,Chicago/State,2002-07-06,A,11273
78153,40330,Grand/State,2002-07-06,A,8129
130084,41420,Addison-North Main,2003-07-06,U,10035
130087,41450,Chicago/State,2003-07-06,U,8440
181960,40380,Clark/Lake,2004-07-06,W,14573
