,date,value,community
1930,2016-12-01,265000,25
1931,2017-01-01,270000,25
1932,2012-01-01,150000,56
1933,2012-02-01,145000,56
1934,2012-03-01,145000,56
1935,2012-04-01,138000,56
1936,2012-05-01,132500,56
1937,2012-06-01,131250,56
1938,2012-07-01,136000,56
1939,2012-08-01,128750,56
1940,2012-09-01,135000,56
1941,2012-10-01,135000,56
1942,2012-11-01,156000,56
1943,2012-12-01,165000,56
1944,2013-01-01,167000,56
1945,2013-02-01,149500,56
1946,2013-03-01,154500,56
1947,2013-04-01,149000,56
1948,2013-05-01,156500,56
1949,2013-06-01,149000,56
1950,2013-07-01,148750,56
1951,2013-08-01,156000,56
1952,2013-09-01,160000,56
1953,2013-10-01,170000,56
1954,2013-11-01,162000,56
1955,2013-12-01,162000,56
1956,2014-01-01,161750,56
1957,2014-02-01,157000,56
1958,2014-03-01,151000,56
1959,2014-04-01,154000,56
1960,2014-05-01,169500,56
1961,2014-06-01,174000,56
1962,2014-07-01,180000,56
1963,2014-08-01,170000,56
1964,2014-09-01,180000,56
1965,2014-10-01,195000,56
1966,2014-11-01,187000,56
1967,2014-12-01,194500,56
1968,2015-01-01,189000,56
1969,2015-02-01,189500,56
1970,2015-03-01,174000,56
1971,2015-04-01,177500,56
1972,2015-05-01,190000,56
1973,2015-06-01,191000,56
1974,2015-07-01,192500,56
1975,2015-08-01,192000,56
1976,2015-09-01,190000,56
1977,2015-10-01,189000,56
1978,2015-11-01,190000,56
1979,2015-12-01,196000,56
1980,2016-01-01,195500,56
1981,2016-02-01,191000,56
1982,2016-03-01,185000,56
1983,2016-04-01,189500,56
1984,2016-05-01,192000,56
1985,2016-06-01,200000,56
1986,2016-07-01,210000,56
1987,2016-08-01,215000,56
1988,2016-09-01,218500,56
1989,2016-10-01,218250,56
1990,2016-11-01,219500,56
1991,2016-12-01,215000,56
1992,2017-01-01,215000,56
1993,2012-01-01,368000,8
1994,2012-02-01,354000,8
1995,2012-03-01,317750,8
1996,2012-04-01,315000,8
1997,2012-05-01,305000,8
1998,2012-06-01,305000,8
1999,2012-07-01,302500,8
2000,2012-08-01,320000,8
2001,2012-09-01,320000,8
2002,2012-10-01,324000,8
2003,2012-11-01,346000,8
2004,2012-12-01,350750,8
2005,2013-01-01,357000,8
2006,2013-02-01,337000,8
2007,2013-03-01,357000,8
2008,2013-04-01,305000,8
2009,2013-05-01,345000,8
2010,2013-06-01,352500,8
2011,2013-07-01,385000,8
2012,2013-08-01,382500,8
2013,2013-09-01,390000,8
2014,2013-10-01,376000,8
2015,2013-11-01,355000,8
2016,2013-12-01,342250,8
2017,2014-01-01,344000,8
2018,2014-02-01,385000,8
2019,2014-03-01,400000,8
2020,2014-04-01,375000,8
2021,2014-05-01,365000,8
2022,2014-06-01,382250,8
2023,2014-07-01,389000,8
2024,2014-08-01,397750,8
2025,2014-09-01,390000,8
2026,2014-10-01,408500,8
2027,2014-11-01,409750,8
2028,2014-12-01,412500,8
2029,2015-01-01,416250,8
2030,2015-02-01,420000,8
2031,2015-03-01,420000,8
2032,2015-04-01,398000,8
2033,2015-05-01,370500,8
2034,2015-06-01,377000,8
2035,2015-07-01,378750,8
2036,2015-08-01,392000,8
2037,2015-09-01,410000,8
2038,2015-10-01,415500,8
2039,2015-11-01,420000,8
2040,2015-12-01,418000,8
2041,2016-01-01,419500,8
2042,2016-02-01,417000,8
2043,2016-03-01,406000,8
2044,2016-04-01,387500,8
2045,2016-05-01,395250,8
2046,2016-06-01,421000,8
2047,2016-07-01,421000,8
2048,2016-08-01,450000,8
2049,2016-09-01,450000,8
2050,2016-10-01,461500,8
2051,2016-11-01,436000,8
2052,2016-12-01,418750,8
2053,2017-01-01,410000,8
2054,2012-01-01,128500,38
2055,2012-02-01,75000,38
2056,2012-03-01,75000,38
2057,2012-04-01,61000,38
2058,2012-05-01,51500,38
2059,2012-06-01,51500,38
2060,2012-07-01,68000,38
2061,2012-08-01,66500,38
2062,2012-09-01,65000,38
2063,2012-10-01,111000,38
2064,2012-11-01,75000,38
2065,2012-12-01,75000,38
2066,2013-01-01,64000,38
2067,2013-02-01,89000,38
2068,2013-03-01,114000,38
2069,2013-04-01,89000,38
2070,2013-05-01,80000,38
2071,2013-06-01,81000,38
2072,2013-07-01,89000,38
2073,2013-08-01,115000,38
2074,2013-09-01,121500,38
2075,2013-10-01,125000,38
2076,2013-11-01,135000,38
2077,2013-12-01,132500,38
2078,2014-01-01,105000,38
2079,2014-02-01,94000,38
2080,2014-03-01,97500,38
2081,2014-04-01,100000,38
2082,2014-05-01,116000,38
2083,2014-06-01,112500,38
2084,2014-07-01,122000,38
2085,2014-08-01,121000,38
2086,2014-09-01,122000,38
2087,2014-10-01,109000,38
2088,2014-11-01,131000,38
2089,2014-12-01,131000,38
2090,2015-01-01,131500,38
2091,2015-02-01,108750,38
2092,2015-03-01,107500,38
2093,2015-04-01,113500,38
2094,2015-05-01,123250,38
2095,2015-06-01,101750,38
2096,2015-07-01,110000,38
2097,2015-08-01,100000,38
2098,2015-09-01,105000,38
2099,2015-10-01,96000,38
2100,2015-11-01,112500,38
2101,2015-12-01,120000,38
2102,2016-01-01,130000,38
2103,2016-02-01,130000,38
2104,2016-03-01,136750,38
2105,2016-04-01,148500,38
2106,2016-05-01,194000,38
2107,2016-06-01,172500,38
2108,2016-07-01,194000,38
2109,2016-08-01,187000,38
2110,2016-09-01,187000,38
2111,2016-10-01,187500,38
2112,2016-11-01,200000,38
2113,2016-12-01,197750,38
2114,2017-01-01,200000,38
2115,2012-01-01,100000,69
2116,2012-02-01,150000,69
2117,2012-03-01,134000,69
2118,2012-04-01,118500,69
2119,2012-05-01,97750,69
2120,2012-06-01,104500,69
2121,2012-07-01,71000,69
2122,2012-08-01,51000,69
2123,2012-09-01,50000,69
2124,2012-10-01,50000,69
2125,2012-11-01,50000,69
2126,2012-12-01,80000,69
2127,2013-01-01,92000,69
2128,2013-02-01,90250,69
2129,2013-03-01,40500,69
2130,2013-04-01,65000,69
2131,2013-05-01,40500,69
2132,2013-06-01,57750,69
2133,2013-07-01,36500,69
2134,2013-08-01,40050,69
2135,2013-09-01,43750,69
2136,2013-10-01,75000,69
2137,2013-11-01,106500,69
2138,2013-12-01,105000,69
2139,2014-01-01,100000,69
2140,2014-02-01,102500,69
2141,2014-03-01,111500,69
2142,2014-04-01,111000,69
2143,2014-05-01,108000,69
2144,2014-06-01,92000,69
2145,2014-07-01,55000,69
2146,2014-08-01,120000,69
2147,2014-09-01,167750,69
2148,2014-10-01,120000,69
2149,2014-11-01,65000,69
2150,2014-12-01,65000,69
2151,2015-01-01,120000,69
2152,2015-02-01,137500,69
2153,2015-03-01,125000,69
2154,2015-04-01,121500,69
2155,2015-05-01,89500,69
2156,2015-06-01,102500,69
2157,2015-07-01,102500,69
2158,2015-08-01,140000,69
2159,2015-09-01,135500,69
2160,2015-10-01,108000,69
2161,2015-11-01,119000,69
2162,2015-12-01,94000,69
2163,2016-01-01,95000,69
2164,2016-02-01,125000,69
2165,2016-03-01,120000,69
2166,2016-04-01,127000,69
2167,2016-05-01,91250,69
2168,2016-06-01,91250,69
2169,2016-07-01,119750,69
2170,2016-08-01,136000,69
2171,2016-09-01,109750,69
2172,2016-10-01,79500,69
2173,2016-11-01,79500,69
2174,2016-12-01,125000,69
2175,2017-01-01,90000,69
2176,2012-01-01,268000,28
2177,2012-02-01,377500,28
2178,2012-03-01,261500,28
2179,2012-04-01,247250,28
2180,2012-05-01,240000,28
2181,2012-06-01,233000,28
2182,2012-07-01,228500,28
2183,2012-08-01,210000,28
2184,2012-12-01,276000,28
2185,2013-01-01,276000,28
2186,2013-02-01,276000,28
2187,2013-04-01,285000,28
2188,2013-05-01,285000,28
2189,2013-06-01,285000,28
2190,2013-07-01,296000,28
2191,2013-08-01,237000,28
2192,2013-09-01,237000,28
2193,2013-10-01,237000,28
2194,2014-05-01,340000,28
2195,2014-06-01,345000,28
2196,2014-07-01,310000,28
2197,2014-08-01,226500,28
2198,2014-09-01,226500,28
2199,2014-10-01,238000,28
2200,2014-11-01,242500,28
2201,2014-12-01,240000,28
2202,2015-01-01,351000,28
2203,2015-02-01,350000,28
2204,2015-03-01,308500,28
2205,2015-04-01,308500,28
2206,2015-05-01,311000,28
2207,2015-06-01,320000,28
2208,2015-07-01,320000,28
2209,2015-08-01,328750,28
2210,2015-09-01,337500,28
2211,2015-10-01,337500,28
2212,2015-11-01,290000,28
2213,2016-04-01,330000,28
2214,2016-05-01,310000,28
2215,2016-06-01,310000,28
2216,2016-07-01,355000,28
2217,2016-08-01,347500,28
2218,2016-09-01,340000,28
2219,2016-10-01,281250,28
2220,2016-11-01,294000,28
2221,2016-12-01,288000,28
2222,2017-01-01,312500,28
2223,2012-01-01,120000,55
2224,2012-02-01,120000,55
2225,2012-03-01,120000,55
2226,2012-04-01,31500,55
2227,2012-05-01,65000,55
2228,2012-06-01,74000,55
2229,2012-07-01,84500,55
2230,2012-08-01,85000,55
2231,2012-09-01,80000,55
2232,2012-10-01,79000,55
2233,2012-11-01,87000,55
2234,2012-12-01,92500,55
2235,2013-01-01,96000,55
2236,2013-02-01,92000,55
2237,2013-03-01,85000,55
2238,2013-04-01,77000,55
2239,2013-05-01,68799,55
2240,2013-06-01,68799,55
2241,2013-07-01,46500,55
2242,2013-08-01,50750,55
2243,2013-09-01,64750,55
2244,2013-10-01,75500,55
2245,2013-11-01,86000,55
2246,2013-12-01,92000,55
2247,2014-01-01,133500,55
2248,2014-02-01,107000,55
2249,2014-03-01,107000,55
2250,2014-04-01,108500,55
2251,2014-05-01,100000,55
2252,2014-06-01,105000,55
2253,2014-07-01,97500,55
2254,2014-08-01,83000,55
2255,2014-09-01,85000,55
2256,2014-10-01,89000,55
2257,2014-11-01,104250,55
2258,2014-12-01,105750,55
2259,2015-01-01,124500,55
2260,2015-02-01,103750,55
2261,2015-03-01,117500,55
2262,2015-04-01,71000,55
2263,2015-05-01,72000,55
2264,2015-06-01,85000,55
2265,2015-07-01,87000,55
2266,2015-08-01,99000,55
2267,2015-09-01,120000,55
2268,2015-10-01,120000,55
2269,2015-11-01,123000,55
2270,2015-12-01,115000,55
2271,2016-01-01,115000,55
2272,2016-02-01,113000,55
2273,2016-03-01,77000,55
2274,2016-04-01,107000,55
2275,2016-05-01,98000,55
2276,2016-06-01,112000,55
2277,2016-07-01,103000,55
2278,2016-08-01,124000,55
2279,2016-09-01,127000,55
2280,2016-10-01,132500,55
2281,2016-11-01,130000,55
2282,2016-12-01,131000,55
2283,2017-01-01,121500,55
2284,2012-01-01,90000,20
2285,2012-02-01,135000,20
2286,2012-03-01,142500,20
2287,2012-04-01,160000,20
2288,2012-05-01,57500,20
2289,2012-06-01,86000,20
2290,2012-07-01,89000,20
2291,2012-08-01,129750,20
2292,2012-09-01,112000,20
2293,2012-10-01,99000,20
2294,2012-11-01,110000,20
2295,2012-12-01,122500,20
2296,2013-01-01,104000,20
2297,2013-02-01,101500,20
2298,2013-03-01,105000,20
2299,2013-04-01,105000,20
2300,2013-05-01,95000,20
2301,2013-06-01,125000,20
2302,2013-07-01,123750,20
2303,2013-08-01,121625,20
2304,2013-09-01,112875,20
2305,2013-10-01,137799,20
2306,2013-11-01,155000,20
2307,2013-12-01,128000,20
2308,2014-01-01,131500,20
2309,2014-02-01,139500,20
2310,2014-03-01,160000,20
2311,2014-04-01,167500,20
2312,2014-05-01,130500,20
2313,2014-06-01,130500,20
2314,2014-07-01,145000,20
2315,2014-08-01,175000,20
2316,2014-09-01,182500,20
2317,2014-10-01,180000,20
2318,2014-11-01,165500,20
2319,2014-12-01,220000,20
2320,2015-01-01,232500,20
2321,2015-02-01,225000,20
2322,2015-03-01,205000,20
2323,2015-04-01,170000,20
2324,2015-05-01,180000,20
2325,2015-06-01,140000,20
2326,2015-07-01,157000,20
2327,2015-08-01,155000,20
2328,2015-09-01,210000,20
2329,2015-10-01,200000,20
2330,2015-11-01,198000,20
2331,2015-12-01,171500,20
2332,2016-01-01,172500,20
2333,2016-02-01,193000,20
2334,2016-03-01,193000,20
2335,2016-04-01,226000,20
2336,2016-05-01,223000,20
2337,2016-06-01,219500,20
2338,2016-07-01,220000,20
2339,2016-08-01,201250,20
2340,2016-09-01,215000,20
2341,2016-10-01,210000,20
2342,2016-11-01,230000,20
2343,2016-12-01,230000,20
2344,2017-01-01,230000,20
2345,2012-01-01,88500,23
2346,2012-02-01,76500,23
2347,2012-03-01,48500,23
2348,2012-04-01,55000,23
2349,2012-05-01,45000,23
2350,2012-06-01,55000,23
2351,2012-07-01,45000,23
2352,2012-08-01,71500,23
2353,2012-09-01,79500,23
2354,2012-10-01,80000,23
2355,2012-11-01,84000,23
2356,2012-12-01,81000,23
2357,2013-01-01,83000,23
2358,2013-02-01,81000,23
2359,2013-03-01,75000,23
2360,2013-04-01,79500,23
2361,2013-05-01,73000,23
2362,2013-06-01,71000,23
2363,2013-07-01,67500,23
2364,2013-08-01,60250,23
2365,2013-09-01,66000,23
2366,2013-10-01,55154,23
2367,2013-11-01,82500,23
2368,2013-12-01,70000,23
2369,2014-01-01,96500,23
2370,2014-02-01,84500,23
2371,2014-03-01,101000,23
2372,2014-04-01,110000,23
2373,2014-05-01,125000,23
2374,2014-06-01,100000,23
2375,2014-07-01,107500,23
2376,2014-08-01,97750,23
2377,2014-09-01,108750,23
2378,2014-10-01,102500,23
2379,2014-11-01,104250,23
2380,2014-12-01,100000,23
2381,2015-01-01,90000,23
2382,2015-02-01,94000,23
2383,2015-03-01,81000,23
2384,2015-04-01,80500,23
2385,2015-05-01,86000,23
2386,2015-06-01,112500,23
2387,2015-07-01,130000,23
2388,2015-08-01,157000,23
2389,2015-09-01,174500,23
2390,2015-10-01,180000,23
2391,2015-11-01,154250,23
2392,2015-12-01,150000,23
2393,2016-01-01,147000,23
2394,2016-02-01,145500,23
2395,2016-03-01,144000,23
2396,2016-04-01,107500,23
2397,2016-05-01,104900,23
2398,2016-06-01,126000,23
2399,2016-07-01,148250,23
2400,2016-08-01,160000,23
2401,2016-09-01,157500,23
2402,2016-10-01,151000,23
2403,2016-11-01,130000,23
2404,2016-12-01,130000,23
2405,2017-01-01,143000,23
2406,2012-01-01,141000,41
2407,2012-02-01,155000,41
2408,2012-03-01,140000,41
2409,2012-04-01,150000,41
2410,2012-05-01,145750,41
2411,2012-06-01,180000,41
2412,2012-07-01,210000,41
2413,2012-08-01,230000,41
2414,2012-09-01,235000,41
2415,2012-10-01,200000,41
2416,2012-11-01,172000,41
2417,2012-12-01,149000,41
2418,2013-01-01,157000,41
2419,2013-02-01,180000,41
2420,2013-03-01,194500,41
2421,2013-04-01,175000,41
2422,2013-05-01,142500,41
2423,2013-06-01,164500,41
2424,2013-07-01,200000,41
2425,2013-08-01,311250,41
2426,2013-09-01,279000,41
2427,2013-10-01,275000,41
2428,2013-11-01,208250,41
2429,2013-12-01,139500,41
2430,2014-01-01,80000,41
2431,2014-02-01,225000,41
2432,2014-03-01,253500,41
2433,2014-04-01,241000,41
2434,2014-05-01,115000,41
2435,2014-06-01,133500,41
2436,2014-07-01,145000,41
2437,2014-08-01,201000,41
2438,2014-09-01,225000,41
2439,2014-10-01,218000,41
2440,2014-11-01,195000,41
2441,2014-12-01,182500,41
2442,2015-01-01,173750,41
2443,2015-02-01,141500,41
2444,2015-03-01,132500,41
2445,2015-04-01,168750,41
2446,2015-05-01,230000,41
2447,2015-06-01,230000,41
2448,2015-07-01,222000,41
2449,2015-08-01,230000,41
2450,2015-09-01,250000,41
2451,2015-10-01,249750,41
2452,2015-11-01,197000,41
2453,2015-12-01,159500,41
2454,2016-01-01,145000,41
2455,2016-02-01,157000,41
2456,2016-03-01,167500,41
2457,2016-04-01,158250,41
2458,2016-05-01,215000,41
2459,2016-06-01,201250,41
2460,2016-07-01,235000,41
2461,2016-08-01,227500,41
2462,2016-09-01,216000,41
2463,2016-10-01,203000,41
2464,2016-11-01,180000,41
2465,2016-12-01,169500,41
2466,2017-01-01,165000,41
2467,2012-01-01,188750,16
2468,2012-02-01,178750,16
2469,2012-03-01,150000,16
2470,2012-04-01,153000,16
2471,2012-05-01,168500,16
2472,2012-06-01,190000,16
2473,2012-07-01,190000,16
2474,2012-08-01,195750,16
2475,2012-09-01,225000,16
2476,2012-10-01,231000,16
2477,2012-11-01,214000,16
2478,2012-12-01,165000,16
2479,2013-01-01,165000,16
2480,2013-02-01,189500,16
2481,2013-03-01,200000,16
2482,2013-04-01,185000,16
2483,2013-05-01,180000,16
2484,2013-06-01,162750,16
2485,2013-07-01,237500,16
2486,2013-08-01,240000,16
2487,2013-09-01,257000,16
2488,2013-10-01,245000,16
2489,2013-11-01,275750,16
2490,2013-12-01,262500,16
2491,2014-01-01,255000,16
2492,2014-02-01,206500,16
2493,2014-03-01,248000,16
2494,2014-04-01,255500,16
2495,2014-05-01,320000,16
2496,2014-06-01,322500,16
2497,2014-07-01,312500,16
2498,2014-08-01,307000,16
2499,2014-09-01,257500,16
2500,2014-10-01,297500,16
2501,2014-11-01,286000,16
2502,2014-12-01,282000,16
2503,2015-01-01,275000,16
2504,2015-02-01,249500,16
2505,2015-03-01,218500,16
2506,2015-04-01,225000,16
2507,2015-05-01,260000,16
2508,2015-06-01,286000,16
2509,2015-07-01,324500,16
2510,2015-08-01,350000,16
2511,2015-09-01,342250,16
2512,2015-10-01,310000,16
2513,2015-11-01,306000,16
2514,2015-12-01,302500,16
2515,2016-01-01,320000,16
2516,2016-02-01,250000,16
2517,2016-03-01,242500,16
2518,2016-04-01,245000,16
2519,2016-05-01,257000,16
2520,2016-06-01,265000,16
2521,2016-07-01,277500,16
2522,2016-08-01,285500,16
2523,2016-09-01,325000,16
2524,2016-10-01,346250,16
2525,2016-11-01,297500,16
2526,2016-12-01,278000,16
2527,2017-01-01,269000,16
2528,2012-01-01,172000,11
2529,2012-02-01,168000,11
2530,2012-03-01,167500,11
2531,2012-04-01,170500,11
2532,2012-05-01,173000,11
2533,2012-06-01,175000,11
2534,2012-07-01,170000,11
2535,2012-08-01,197000,11
2536,2012-09-01,195500,11
2537,2012-10-01,191500,11
2538,2012-11-01,191500,11
2539,2012-12-01,193000,11
2540,2013-01-01,195000,11
2541,2013-02-01,185000,11
2542,2013-03-01,160000,11
2543,2013-04-01,152000,11
2544,2013-05-01,169000,11
2545,2013-06-01,176500,11
2546,2013-07-01,215000,11
2547,2013-08-01,215000,11
2548,2013-09-01,215000,11
2549,2013-10-01,215000,11
2550,2013-11-01,210000,11
2551,2013-12-01,215500,11
2552,2014-01-01,210000,11
2553,2014-02-01,219500,11
2554,2014-03-01,219500,11
2555,2014-04-01,207500,11
2556,2014-05-01,222500,11
2557,2014-06-01,240000,11
2558,2014-07-01,252500,11
2559,2014-08-01,252500,11
2560,2014-09-01,229750,11
2561,2014-10-01,259000,11
2562,2014-11-01,248500,11
2563,2014-12-01,250000,11
2564,2015-01-01,235000,11
2565,2015-02-01,238500,11
2566,2015-03-01,242500,11
2567,2015-04-01,245000,11
2568,2015-05-01,260000,11
2569,2015-06-01,259000,11
2570,2015-07-01,265000,11
2571,2015-08-01,274000,11
2572,2015-09-01,261250,11
2573,2015-10-01,260000,11
2574,2015-11-01,250000,11
2575,2015-12-01,248000,11
2576,2016-01-01,245000,11
2577,2016-02-01,245000,11
2578,2016-03-01,215000,11
2579,2016-04-01,246500,11
2580,2016-05-01,259000,11
2581,2016-06-01,290000,11
2582,2016-07-01,292500,11
2583,2016-08-01,294000,11
2584,2016-09-01,276000,11
2585,2016-10-01,275000,11
2586,2016-11-01,275000,11
2587,2016-12-01,279000,11
2588,2017-01-01,280000,11
2589,2012-01-01,26500,51
2590,2012-02-01,48000,51
2591,2012-03-01,26250,51
2592,2012-04-01,29750,51
2593,2012-05-01,24500,51
2594,2012-06-01,26000,51
2595,2012-07-01,25000,51
2596,2012-08-01,23000,51
2597,2012-09-01,23000,51
2598,2012-10-01,28000,51
2599,2012-11-01,30000,51
2600,2012-12-01,35250,51
2601,2013-01-01,35500,51
2602,2013-02-01,35000,51
2603,2013-03-01,31500,51
2604,2013-04-01,33000,51
2605,2013-05-01,40000,51
2606,2013-06-01,30500,51
2607,2013-07-01,24500,51
2608,2013-08-01,20750,51
2609,2013-09-01,34250,51
2610,2013-10-01,77000,51
2611,2013-11-01,97000,51
2612,2013-12-01,119000,51
2613,2014-01-01,122500,51
2614,2014-02-01,72500,51
2615,2014-03-01,25000,51
2616,2014-04-01,25000,51
2617,2014-05-01,31000,51
2618,2014-06-01,32000,51
2619,2014-07-01,61000,51
2620,2014-08-01,54500,51
2621,2014-09-01,60500,51
2622,2014-10-01,59000,51
2623,2014-11-01,64500,51
2624,2014-12-01,59000,51
2625,2015-01-01,95000,51
2626,2015-02-01,28500,51
2627,2015-03-01,30000,51
2628,2015-04-01,31000,51
2629,2015-05-01,35000,51
2630,2015-06-01,36500,51
2631,2015-07-01,47500,51
2632,2015-08-01,28750,51
2633,2015-09-01,55000,51
2634,2015-10-01,44000,51
2635,2015-11-01,55000,51
2636,2015-12-01,48500,51
2637,2016-01-01,48500,51
2638,2016-02-01,70000,51
2639,2016-03-01,69500,51
2640,2016-04-01,80000,51
2641,2016-05-01,69500,51
2642,2016-06-01,80000,51
2643,2016-07-01,32000,51
2644,2016-08-01,32000,51
2645,2016-09-01,35254,51
2646,2016-10-01,90000,51
2647,2016-11-01,100000,51
2648,2016-12-01,35000,51
2649,2017-01-01,28500,51
2650,2012-01-01,158750,39
2651,2012-02-01,130000,39
2652,2012-03-01,130000,39
2653,2012-04-01,135000,39
2654,2012-05-01,100000,39
2655,2012-06-01,150000,39
2656,2012-07-01,134000,39
2657,2012-08-01,185000,39
2658,2012-09-01,221500,39
2659,2012-10-01,245000,39
2660,2012-11-01,266500,39
2661,2012-12-01,177500,39
2662,2013-01-01,112000,39
2663,2013-02-01,97500,39
2664,2013-03-01,120500,39
2665,2013-04-01,104000,39
2666,2013-05-01,127649,39
2667,2013-06-01,117649,39
2668,2013-07-01,133399,39
2669,2013-08-01,161000,39
2670,2013-09-01,153000,39
2671,2013-10-01,153000,39
2672,2013-11-01,152500,39
2673,2013-12-01,125500,39
2674,2014-01-01,120000,39
2675,2014-02-01,119000,39
2676,2014-03-01,154000,39
2677,2014-04-01,160000,39
2678,2014-05-01,158250,39
2679,2014-06-01,144000,39
2680,2014-07-01,124250,39
2681,2014-08-01,155000,39
2682,2014-09-01,243000,39
2683,2014-10-01,281500,39
2684,2014-11-01,174500,39
2685,2014-12-01,160000,39
2686,2015-01-01,147500,39
2687,2015-02-01,177000,39
2688,2015-03-01,163500,39
2689,2015-04-01,219500,39
2690,2015-05-01,261500,39
2691,2015-06-01,256500,39
2692,2015-07-01,236500,39
2693,2015-08-01,215000,39
2694,2015-09-01,215250,39
2695,2015-10-01,234000,39
2696,2015-11-01,235000,39
2697,2015-12-01,235000,39
2698,2016-01-01,224000,39
2699,2016-02-01,177500,39
2700,2016-03-01,185000,39
2701,2016-04-01,176750,39
2702,2016-05-01,211000,39
2703,2016-06-01,208000,39
2704,2016-07-01,242000,39
2705,2016-08-01,247500,39
2706,2016-09-01,248500,39
2707,2016-10-01,243500,39
2708,2016-11-01,217000,39
2709,2016-12-01,195750,39
2710,2017-01-01,225000,39
2711,2012-01-01,393500,6
2712,2012-02-01,394000,6
2713,2012-03-01,410000,6
2714,2012-04-01,350000,6
2715,2012-05-01,317000,6
2716,2012-06-01,333500,6
2717,2012-07-01,415000,6
2718,2012-08-01,398500,6
2719,2012-09-01,408500,6
2720,2012-10-01,382500,6
2721,2012-11-01,405000,6
2722,2012-12-01,353750,6
2723,2013-01-01,357500,6
2724,2013-02-01,352500,6
2725,2013-03-01,355000,6
2726,2013-04-01,390500,6
2727,2013-05-01,455000,6
2728,2013-06-01,447500,6
2729,2013-07-01,440000,6
2730,2013-08-01,395000,6
2731,2013-09-01,375000,6
2732,2013-10-01,426000,6
2733,2013-11-01,439250,6
2734,2013-12-01,465000,6
2735,2014-01-01,404000,6
2736,2014-02-01,402750,6
2737,2014-03-01,405500,6
2738,2014-04-01,374500,6
2739,2014-05-01,320000,6
2740,2014-06-01,400000,6
2741,2014-07-01,400000,6
2742,2014-08-01,479000,6
2743,2014-09-01,484500,6
2744,2014-10-01,507500,6
2745,2014-11-01,421250,6
2746,2014-12-01,421250,6
2747,2015-01-01,421250,6
2748,2015-02-01,381500,6
2749,2015-03-01,375000,6
2750,2015-04-01,375000,6
2751,2015-05-01,400000,6
2752,2015-06-01,410000,6
2753,2015-07-01,425000,6
2754,2015-08-01,425000,6
2755,2015-09-01,417000,6
2756,2015-10-01,430750,6
2757,2015-11-01,455000,6
2758,2015-12-01,530000,6
2759,2016-01-01,480000,6
2760,2016-02-01,410000,6
2761,2016-03-01,350000,6
2762,2016-04-01,395000,6
2763,2016-05-01,412500,6
2764,2016-06-01,470000,6
2765,2016-07-01,478000,6
2766,2016-08-01,468000,6
2767,2016-09-01,453500,6
2768,2016-10-01,393750,6
2769,2016-11-01,433500,6
2770,2016-12-01,433500,6
2771,2017-01-01,467000,6
2772,2012-01-01,327000,7
2773,2012-02-01,344000,7
2774,2012-03-01,312500,7
2775,2012-04-01,344000,7
2776,2012-05-01,356000,7
2777,2012-06-01,340000,7
2778,2012-07-01,322500,7
2779,2012-08-01,312500,7
2780,2012-09-01,320000,7
2781,2012-10-01,327500,7
2782,2012-11-01,355000,7
2783,2012-12-01,345000,7
2784,2013-01-01,274000,7
2785,2013-02-01,274000,7
2786,2013-03-01,255000,7
2787,2013-04-01,239250,7
2788,2013-05-01,281000,7
2789,2013-06-01,325000,7
2790,2013-07-01,326000,7
2791,2013-08-01,393000,7
2792,2013-09-01,379000,7
2793,2013-10-01,385000,7
2794,2013-11-01,335000,7
2795,2013-12-01,304000,7
2796,2014-01-01,331250,7
2797,2014-02-01,295000,7
2798,2014-03-01,345000,7
2799,2014-04-01,295000,7
2800,2014-05-01,345000,7
2801,2014-06-01,377500,7
2802,2014-07-01,393500,7
2803,2014-08-01,392500,7
2804,2014-09-01,343250,7
2805,2014-10-01,340750,7
2806,2014-11-01,357500,7
2807,2014-12-01,360000,7
2808,2015-01-01,385000,7
2809,2015-02-01,405000,7
2810,2015-03-01,395000,7
2811,2015-04-01,350750,7
2812,2015-05-01,377500,7
2813,2015-06-01,392000,7
2814,2015-07-01,400000,7
2815,2015-08-01,395000,7
2816,2015-09-01,377500,7
2817,2015-10-01,395000,7
2818,2015-11-01,385000,7
2819,2015-12-01,385000,7
2820,2016-01-01,322500,7
2821,2016-02-01,292500,7
2822,2016-03-01,345000,7
2823,2016-04-01,364000,7
2824,2016-05-01,423750,7
2825,2016-06-01,398500,7
2826,2016-07-01,375000,7
2827,2016-08-01,364000,7
2828,2016-09-01,378000,7
2829,2016-10-01,388500,7
2830,2016-11-01,400000,7
2831,2016-12-01,407500,7
2832,2017-01-01,407500,7
2833,2012-01-01,74000,4
2834,2012-02-01,64500,4
2835,2012-03-01,86000,4
2836,2012-04-01,187000,4
2837,2012-05-01,126000,4
2838,2012-06-01,150000,4
2839,2012-07-01,155500,4
2840,2012-08-01,171000,4
2841,2012-09-01,195000,4
2842,2012-10-01,166000,4
2843,2012-11-01,177500,4
2844,2012-12-01,116000,4
2845,2013-01-01,122000,4
2846,2013-02-01,106250,4
2847,2013-03-01,166000,4
2848,2013-04-01,164000,4
2849,2013-05-01,196000,4
2850,2013-06-01,194750,4
2851,2013-07-01,275000,4
2852,2013-08-01,277500,4
2853,2013-09-01,260000,4
2854,2013-10-01,237000,4
2855,2013-11-01,235000,4
2856,2013-12-01,220000,4
2857,2014-01-01,242500,4
2858,2014-02-01,242500,4
2859,2014-03-01,282500,4
2860,2014-04-01,200750,4
2861,2014-05-01,205250,4
