2016, 41.687347, -87.703215, 60655, 94
2016, 41.95281, -87.65098, 60613, 65
2016, 41.866435, -87.695259, 60608, 57
2016, 41.975894, -87.683264, 60625, 72
2016, 41.917993, -87.694562, 60647, 69
2016, 41.896713, -87.688937, 60622, 55
2016, 41.801659, -87.685607, 60632, 48
2016, 41.654558, -87.544614, 60633, 60
2016, 41.952042, -87.706443, 60618, 63
2016, 41.992541, -87.69836, 60659, 82
2016, 41.693026, -87.680897, 60643, 63
2016, 41.741413, -87.56597, 60617, 55
2016, 41.899566, -87.681938, 60622, 84
2016, 41.745237, -87.659775, 60620, 47
2016, 42.017088, -87.677763, 60626, 32
2016, 41.955553, -87.683765, 60618, 84
2016, 41.856031, -87.667227, 60608, 50
2016, 41.784681, -87.657169, 60636, 57
2016, 41.845602, -87.731193, 60623, 57
2016, 41.688191, -87.685677, 60655, 90
2016, 41.856029, -87.65798, 60608, 76
2016, 41.852663, -87.71247, 60623, 46
2016, 41.973715, -87.841041, 60656, 71
2016, 41.923323, -87.705413, 60647, 82
2016, 41.821852, -87.700202, 60632, 48
2016, 41.745078, -87.717353, 60652, 90
2016, 42.009289, -87.704619, 60645, 60
2016, 41.76249, -87.623345, 60619, 67
2016, 41.942552, -87.813132, 60634, 77
2016, 41.795646, -87.642652, 60609, 80
2016, 41.743669, -87.609979, 60619, 67
2016, 41.831121, -87.612275, 60616, 57
2016, 41.780954, -87.787604, 60638, 67
2016, 41.844043, -87.628553, 60616, 40
2016, 41.725609, -87.630164, 60620, 46
2016, 41.915914, -87.674495, 60622, 75
2016, 41.781225, -87.675547, 60636, 36
2016, 41.77442, -87.707953, 60629, 65
2016, 42.004408, -87.81117, 60631, 84
2016, 41.685418, -87.621653, 60628, 63
2016, 41.999437, -87.76184, 60646, 70
2016, 41.669444, -87.634306, 60628, 33
2016, 41.805542, -87.725856, 60632, 71
2016, 41.88553, -87.766589, 60644, 92
2016, 41.875744, -87.715804, 60624, 54
2016, 41.68942, -87.669159, 60643, 65
2016, 41.831555, -87.68131, 60608, 67
2016, 41.935785, -87.749331, 60641, 71
2016, 41.97979, -87.766072, 60630, 76
2016, 41.711184, -87.640414, 60628, 88
2016, 42.009664, -87.669985, 60626, 55
2016, 41.785183, -87.608633, 60637, 61
2016, 41.850771, -87.705112, 60623, 67
2016, 41.847947, -87.696006, 60623, 75
2016, 41.92095, -87.757343, 60639, 80
2016, 41.729673, -87.655481, 60620, 53
2016, 41.870168, -87.702163, 60612, 53
2016, 41.9066, -87.635513, 60610, 65
2016, 41.738425, -87.668099, 60620, 76
2016, 41.818003, -87.611784, 60653, 25
2016, 41.79758, -87.668436, 60609, 34
2016, 41.917617, -87.716892, 60647, 48
2016, 42.021091, -87.671939, 60626, 63
2016, 41.706801, -87.535175, 60617, 51
2016, 41.976352, -87.796235, 60656, 86
2016, 41.837065, -87.718697, 60623, 48
2016, 41.725332, -87.623719, 60619, 61
2016, 41.760614, -87.675966, 60636, 50
2016, 41.922831, -87.6929, 60647, 76
2016, 41.670618, -87.622546, 60628, 48
2016, 41.662481, -87.553307, 60633, 46
2016, 41.975817, -87.657912, 60640, 62
2016, 41.813304, -87.643344, 60609, 57
2016, 41.948764, -87.757116, 60641, 65
2016, 41.838791, -87.71719, 60623, 58
2016, 41.811173, -87.597503, 60653, 73
2016, 41.829669, -87.671492, 60609, 75
2016, 41.870742, -87.718666, 60624, 48
2016, 41.73892, -87.645025, 60620, 55
2016, 41.775464, -87.758803, 60638, 69
2016, 41.813007, -87.699364, 60632, 67
2016, 41.849958, -87.633806, 60616, 34
2016, 41.780192, -87.776579, 60638, 73
2016, 41.743753, -87.551862, 60617, 63
2016, 41.94522, -87.670865, 60657, 92
2016, 41.807242, -87.661175, 60609, 42
2016, 41.852719, -87.696243, 60623, 69
2016, 41.849215, -87.685668, 60608, 46
2016, 41.914816, -87.723931, 60647, 57
2016, 41.793447, -87.586855, 60637, 63
2016, 41.757341, -87.632737, 60620, 59
2016, 41.964029, -87.723128, 60625, 50
2016, 41.841394, -87.734313, 60623, 67
2016, 41.942275, -87.657709, 60657, 71
2016, 41.899171, -87.755813, 60651, 59
2016, 41.994541, -87.668504, 60660, 57
2016, 41.773366, -87.594392, 60637, 63
2016, 41.707558, -87.60466, 60628, 44
2016, 41.839595, -87.640341, 60616, 71
2016, 41.808175, -87.745726, 60638, 53
