,date,value,community
188,2015-09-01,175000,Rogers Park
189,2015-10-01,179750,Rogers Park
190,2015-11-01,171500,Rogers Park
191,2015-12-01,172500,Rogers Park
192,2016-01-01,157000,Rogers Park
193,2016-02-01,155000,Rogers Park
194,2016-03-01,146000,Rogers Park
195,2016-04-01,156750,Rogers Park
196,2016-05-01,168000,Rogers Park
197,2016-06-01,180000,Rogers Park
198,2016-07-01,169000,Rogers Park
199,2016-08-01,190000,Rogers Park
200,2016-09-01,182500,Rogers Park
201,2016-10-01,171000,Rogers Park
202,2016-11-01,172000,Rogers Park
203,2016-12-01,170000,Rogers Park
204,2017-01-01,194500,Rogers Park
144,2012-01-01,512500,North Center
145,2012-02-01,455000,North Center
146,2012-03-01,515000,North Center
147,2012-04-01,366000,North Center
148,2012-05-01,385000,North Center
149,2012-06-01,390500,North Center
150,2012-07-01,490000,North Center
151,2012-08-01,515000,North Center
152,2012-09-01,485000,North Center
153,2012-10-01,428000,North Center
154,2012-11-01,422500,North Center
155,2012-12-01,395000,North Center
156,2013-01-01,428500,North Center
157,2013-02-01,437000,North Center
158,2013-03-01,452000,North Center
159,2013-04-01,452000,North Center
160,2013-05-01,452000,North Center
161,2013-06-01,493500,North Center
162,2013-07-01,492000,North Center
163,2013-08-01,485000,North Center
164,2013-09-01,452500,North Center
165,2013-10-01,439000,North Center
166,2013-11-01,420000,North Center
167,2013-12-01,423500,North Center
168,2014-01-01,543500,North Center
169,2014-02-01,567500,North Center
170,2014-03-01,534750,North Center
171,2014-04-01,475000,North Center
172,2014-05-01,426000,North Center
173,2014-06-01,422500,North Center
174,2014-07-01,407000,North Center
175,2014-08-01,420500,North Center
176,2014-09-01,462000,North Center
177,2014-10-01,547500,North Center
178,2014-11-01,584000,North Center
179,2014-12-01,540000,North Center
180,2015-01-01,545000,North Center
181,2015-02-01,443750,North Center
182,2015-03-01,470000,North Center
183,2015-04-01,430000,North Center
184,2015-05-01,456000,North Center
185,2015-06-01,506000,North Center
186,2015-07-01,456000,North Center
187,2015-08-01,450000,North Center
188,2015-09-01,434500,North Center
189,2015-10-01,445000,North Center
190,2015-11-01,462000,North Center
191,2015-12-01,519250,North Center
192,2016-01-01,482500,North Center
193,2016-02-01,438250,North Center
194,2016-03-01,446500,North Center
195,2016-04-01,465500,North Center
196,2016-05-01,466000,North Center
197,2016-06-01,458250,North Center
198,2016-07-01,449500,North Center
199,2016-08-01,460500,North Center
200,2016-09-01,495000,North Center
201,2016-10-01,487500,North Center
202,2016-11-01,515000,North Center
203,2016-12-01,550000,North Center
204,2017-01-01,504000,North Center
144,2012-01-01,63500,Roseland
145,2012-02-01,77500,Roseland
146,2012-03-01,56000,Roseland
147,2012-04-01,53000,Roseland
148,2012-05-01,75000,Roseland
149,2012-06-01,75000,Roseland
150,2012-07-01,111000,Roseland
151,2012-08-01,110000,Roseland
152,2012-09-01,84500,Roseland
153,2012-10-01,74000,Roseland
154,2012-11-01,70250,Roseland
155,2012-12-01,58500,Roseland
156,2013-01-01,49000,Roseland
157,2013-02-01,44750,Roseland
158,2013-03-01,42000,Roseland
159,2013-04-01,52000,Roseland
160,2013-05-01,46750,Roseland
161,2013-06-01,47500,Roseland
162,2013-07-01,46500,Roseland
163,2013-08-01,45299,Roseland
164,2013-09-01,39750,Roseland
165,2013-10-01,38250,Roseland
166,2013-11-01,41500,Roseland
167,2013-12-01,50000,Roseland
168,2014-01-01,58000,Roseland
169,2014-02-01,58000,Roseland
170,2014-03-01,68755,Roseland
171,2014-04-01,64750,Roseland
172,2014-05-01,100000,Roseland
173,2014-06-01,57500,Roseland
174,2014-07-01,60000,Roseland
175,2014-08-01,51500,Roseland
176,2014-09-01,95600,Roseland
177,2014-10-01,112500,Roseland
178,2014-11-01,115000,Roseland
179,2014-12-01,78000,Roseland
180,2015-01-01,100000,Roseland
181,2015-02-01,95000,Roseland
182,2015-03-01,100000,Roseland
183,2015-04-01,59000,Roseland
184,2015-05-01,124000,Roseland
185,2015-06-01,128000,Roseland
186,2015-07-01,127500,Roseland
187,2015-08-01,125500,Roseland
188,2015-09-01,104000,Roseland
189,2015-10-01,85000,Roseland
190,2015-11-01,87500,Roseland
191,2015-12-01,102500,Roseland
192,2016-01-01,102500,Roseland
193,2016-02-01,110000,Roseland
194,2016-03-01,94250,Roseland
195,2016-04-01,90000,Roseland
196,2016-05-01,52500,Roseland
197,2016-06-01,51250,Roseland
198,2016-07-01,49500,Roseland
199,2016-08-01,87500,Roseland
200,2016-09-01,90000,Roseland
201,2016-10-01,95000,Roseland
202,2016-11-01,97500,Roseland
203,2016-12-01,103000,Roseland
204,2017-01-01,115000,Roseland
144,2012-01-01,255000,Forest Glen
145,2012-02-01,279000,Forest Glen
146,2012-03-01,280000,Forest Glen
147,2012-04-01,307500,Forest Glen
148,2012-05-01,350000,Forest Glen
149,2012-06-01,315000,Forest Glen
150,2012-07-01,335000,Forest Glen
151,2012-08-01,357000,Forest Glen
152,2012-09-01,402500,Forest Glen
153,2012-10-01,402500,Forest Glen
154,2012-11-01,381250,Forest Glen
155,2012-12-01,388500,Forest Glen
156,2013-01-01,369750,Forest Glen
157,2013-02-01,305500,Forest Glen
158,2013-03-01,320000,Forest Glen
159,2013-04-01,275000,Forest Glen
160,2013-05-01,323000,Forest Glen
161,2013-06-01,340250,Forest Glen
162,2013-07-01,340500,Forest Glen
163,2013-08-01,340000,Forest Glen
164,2013-09-01,355500,Forest Glen
165,2013-10-01,369500,Forest Glen
166,2013-11-01,407500,Forest Glen
167,2013-12-01,407500,Forest Glen
168,2014-01-01,410000,Forest Glen
169,2014-02-01,341000,Forest Glen
170,2014-03-01,355000,Forest Glen
171,2014-04-01,369500,Forest Glen
172,2014-05-01,422500,Forest Glen
173,2014-06-01,405000,Forest Glen
174,2014-07-01,415000,Forest Glen
175,2014-08-01,415000,Forest Glen
176,2014-09-01,422500,Forest Glen
177,2014-10-01,413500,Forest Glen
178,2014-11-01,372500,Forest Glen
179,2014-12-01,320000,Forest Glen
180,2015-01-01,330000,Forest Glen
181,2015-02-01,332000,Forest Glen
182,2015-03-01,375000,Forest Glen
183,2015-04-01,336000,Forest Glen
184,2015-05-01,375000,Forest Glen
185,2015-06-01,380000,Forest Glen
186,2015-07-01,410000,Forest Glen
187,2015-08-01,385000,Forest Glen
188,2015-09-01,383000,Forest Glen
189,2015-10-01,370000,Forest Glen
190,2015-11-01,384000,Forest Glen
191,2015-12-01,397500,Forest Glen
192,2016-01-01,416000,Forest Glen
193,2016-02-01,391000,Forest Glen
194,2016-03-01,337500,Forest Glen
195,2016-04-01,303500,Forest Glen
196,2016-05-01,362500,Forest Glen
197,2016-06-01,460000,Forest Glen
198,2016-07-01,448750,Forest Glen
199,2016-08-01,425500,Forest Glen
200,2016-09-01,420250,Forest Glen
201,2016-10-01,425000,Forest Glen
202,2016-11-01,412000,Forest Glen
203,2016-12-01,390000,Forest Glen
204,2017-01-01,395000,Forest Glen
144,2012-01-01,114000,Ashburn
145,2012-02-01,115000,Ashburn
146,2012-03-01,116000,Ashburn
147,2012-04-01,115000,Ashburn
148,2012-05-01,115000,Ashburn
149,2012-06-01,128250,Ashburn
150,2012-07-01,128000,Ashburn
151,2012-08-01,119000,Ashburn
152,2012-09-01,109500,Ashburn
153,2012-10-01,103250,Ashburn
154,2012-11-01,97250,Ashburn
155,2012-12-01,90000,Ashburn
156,2013-01-01,90500,Ashburn
157,2013-02-01,101000,Ashburn
158,2013-03-01,102000,Ashburn
159,2013-04-01,103000,Ashburn
160,2013-05-01,106450,Ashburn
161,2013-06-01,116000,Ashburn
162,2013-07-01,95500,Ashburn
163,2013-08-01,121000,Ashburn
164,2013-09-01,134500,Ashburn
165,2013-10-01,135000,Ashburn
166,2013-11-01,128250,Ashburn
167,2013-12-01,123000,Ashburn
168,2014-01-01,128500,Ashburn
169,2014-02-01,133250,Ashburn
170,2014-03-01,130750,Ashburn
171,2014-04-01,120000,Ashburn
172,2014-05-01,127750,Ashburn
173,2014-06-01,130250,Ashburn
174,2014-07-01,141250,Ashburn
175,2014-08-01,148500,Ashburn
176,2014-09-01,147000,Ashburn
177,2014-10-01,148500,Ashburn
178,2014-11-01,150000,Ashburn
179,2014-12-01,155000,Ashburn
180,2015-01-01,151500,Ashburn
181,2015-02-01,145000,Ashburn
182,2015-03-01,141500,Ashburn
183,2015-04-01,146750,Ashburn
184,2015-05-01,147000,Ashburn
185,2015-06-01,159250,Ashburn
186,2015-07-01,162500,Ashburn
187,2015-08-01,170250,Ashburn
188,2015-09-01,175000,Ashburn
189,2015-10-01,167500,Ashburn
190,2015-11-01,163000,Ashburn
191,2015-12-01,159500,Ashburn
192,2016-01-01,160000,Ashburn
193,2016-02-01,158000,Ashburn
194,2016-03-01,165000,Ashburn
195,2016-04-01,157000,Ashburn
196,2016-05-01,160000,Ashburn
197,2016-06-01,160000,Ashburn
198,2016-07-01,195000,Ashburn
199,2016-08-01,188500,Ashburn
200,2016-09-01,198000,Ashburn
201,2016-10-01,180000,Ashburn
202,2016-11-01,178000,Ashburn
203,2016-12-01,177500,Ashburn
204,2017-01-01,172000,Ashburn
144,2012-01-01,95000,South Chicago
145,2012-02-01,95000,South Chicago
146,2012-03-01,95000,South Chicago
147,2012-04-01,55000,South Chicago
148,2012-05-01,38250,South Chicago
149,2012-06-01,41000,South Chicago
150,2012-07-01,58500,South Chicago
151,2012-08-01,58500,South Chicago
152,2012-09-01,87500,South Chicago
153,2012-10-01,63000,South Chicago
154,2012-11-01,60000,South Chicago
155,2012-12-01,50500,South Chicago
156,2013-01-01,43000,South Chicago
157,2013-02-01,50500,South Chicago
158,2013-03-01,125750,South Chicago
159,2013-04-01,155000,South Chicago
160,2013-05-01,142500,South Chicago
161,2013-06-01,129000,South Chicago
162,2013-07-01,95000,South Chicago
163,2013-08-01,83000,South Chicago
164,2013-09-01,70000,South Chicago
165,2013-10-01,59649,South Chicago
166,2013-11-01,70000,South Chicago
167,2013-12-01,28000,South Chicago
168,2014-01-01,43500,South Chicago
169,2014-02-01,32000,South Chicago
170,2014-03-01,87000,South Chicago
171,2014-04-01,109250,South Chicago
172,2014-05-01,81500,South Chicago
173,2014-06-01,64000,South Chicago
174,2014-07-01,64000,South Chicago
175,2014-08-01,109500,South Chicago
176,2014-09-01,114500,South Chicago
177,2014-10-01,145500,South Chicago
178,2014-11-01,156000,South Chicago
179,2014-12-01,145500,South Chicago
180,2015-01-01,121000,South Chicago
181,2015-02-01,72000,South Chicago
182,2015-03-01,80000,South Chicago
183,2015-04-01,90000,South Chicago
184,2015-05-01,116500,South Chicago
185,2015-06-01,116250,South Chicago
186,2015-07-01,116500,South Chicago
187,2015-08-01,102750,South Chicago
188,2015-09-01,122500,South Chicago
189,2015-10-01,120000,South Chicago
190,2015-11-01,122500,South Chicago
191,2015-12-01,125000,South Chicago
192,2016-01-01,127500,South Chicago
193,2016-02-01,130000,South Chicago
194,2016-03-01,125000,South Chicago
195,2016-04-01,139000,South Chicago
196,2016-05-01,125000,South Chicago
197,2016-06-01,178000,South Chicago
198,2016-07-01,141500,South Chicago
199,2016-08-01,140000,South Chicago
200,2016-09-01,125000,South Chicago
201,2016-10-01,135000,South Chicago
202,2016-11-01,135000,South Chicago
203,2016-12-01,148500,South Chicago
204,2017-01-01,79000,South Chicago
143,2012-02-01,93000,South Deering
144,2012-03-01,66500,South Deering
145,2012-04-01,40000,South Deering
146,2012-05-01,30500,South Deering
147,2012-06-01,24000,South Deering
148,2012-07-01,29750,South Deering
149,2012-08-01,43000,South Deering
150,2012-09-01,43000,South Deering
151,2012-10-01,38500,South Deering
152,2012-11-01,38500,South Deering
153,2012-12-01,38500,South Deering
154,2013-01-01,40000,South Deering
155,2013-02-01,40000,South Deering
156,2013-03-01,40000,South Deering
157,2013-06-01,28000,South Deering
158,2013-07-01,39000,South Deering
159,2013-08-01,34000,South Deering
160,2013-09-01,38000,South Deering
161,2013-10-01,34000,South Deering
162,2013-11-01,27500,South Deering
163,2013-12-01,28250,South Deering
164,2014-01-01,28250,South Deering
165,2014-02-01,25750,South Deering
166,2014-03-01,22500,South Deering
167,2014-04-01,22500,South Deering
168,2014-05-01,24599,South Deering
169,2014-06-01,24599,South Deering
170,2014-07-01,24500,South Deering
171,2014-08-01,59250,South Deering
172,2014-09-01,28500,South Deering
173,2014-10-01,59250,South Deering
174,2014-11-01,125000,South Deering
175,2014-12-01,125000,South Deering
176,2015-01-01,115000,South Deering
177,2015-02-01,105500,South Deering
178,2015-03-01,96000,South Deering
179,2015-07-01,31000,South Deering
180,2015-08-01,31000,South Deering
181,2015-09-01,59000,South Deering
182,2015-10-01,69000,South Deering
183,2015-11-01,74000,South Deering
184,2015-12-01,56250,South Deering
185,2016-01-01,38000,South Deering
186,2016-02-01,36000,South Deering
187,2016-03-01,30500,South Deering
188,2016-04-01,28500,South Deering
189,2016-05-01,30500,South Deering
190,2016-06-01,40000,South Deering
191,2016-07-01,40000,South Deering
192,2016-09-01,45000,South Deering
193,2016-10-01,89500,South Deering
194,2016-11-01,89500,South Deering
195,2016-12-01,96000,South Deering
196,2017-01-01,72000,South Deering
144,2012-01-01,50000,South Shore
145,2012-02-01,68000,South Shore
146,2012-03-01,72500,South Shore
147,2012-04-01,100000,South Shore
148,2012-05-01,81000,South Shore
149,2012-06-01,49500,South Shore
150,2012-07-01,50750,South Shore
151,2012-08-01,51000,South Shore
152,2012-09-01,60000,South Shore
153,2012-10-01,59000,South Shore
154,2012-11-01,45500,South Shore
155,2012-12-01,41250,South Shore
156,2013-01-01,42250,South Shore
157,2013-02-01,40000,South Shore
158,2013-03-01,41000,South Shore
159,2013-04-01,35000,South Shore
160,2013-05-01,34000,South Shore
161,2013-06-01,40000,South Shore
162,2013-07-01,43000,South Shore
163,2013-08-01,41250,South Shore
164,2013-09-01,45000,South Shore
165,2013-10-01,58500,South Shore
166,2013-11-01,72750,South Shore
167,2013-12-01,75000,South Shore
168,2014-01-01,72500,South Shore
169,2014-02-01,100000,South Shore
170,2014-03-01,60500,South Shore
171,2014-04-01,47000,South Shore
172,2014-05-01,41500,South Shore
173,2014-06-01,41000,South Shore
174,2014-07-01,50000,South Shore
175,2014-08-01,42000,South Shore
176,2014-09-01,50000,South Shore
177,2014-10-01,92000,South Shore
178,2014-11-01,93500,South Shore
179,2014-12-01,70000,South Shore
180,2015-01-01,52000,South Shore
181,2015-02-01,76000,South Shore
182,2015-03-01,76250,South Shore
183,2015-04-01,60000,South Shore
184,2015-05-01,48250,South Shore
185,2015-06-01,46750,South Shore
186,2015-07-01,81000,South Shore
187,2015-08-01,81000,South Shore
188,2015-09-01,132500,South Shore
189,2015-10-01,98000,South Shore
190,2015-11-01,129250,South Shore
191,2015-12-01,85000,South Shore
192,2016-01-01,99500,South Shore
193,2016-02-01,86000,South Shore
194,2016-03-01,86000,South Shore
195,2016-04-01,81500,South Shore
196,2016-05-01,110000,South Shore
197,2016-06-01,75000,South Shore
198,2016-07-01,98500,South Shore
199,2016-08-01,110000,South Shore
200,2016-09-01,87000,South Shore
201,2016-10-01,92500,South Shore
202,2016-11-01,71500,South Shore
203,2016-12-01,101500,South Shore
204,2017-01-01,98000,South Shore
143,2012-01-01,80000,Near West Side
144,2012-02-01,84000,Near West Side
145,2012-03-01,84000,Near West Side
146,2012-04-01,70000,Near West Side
147,2012-05-01,60900,Near West Side
148,2012-06-01,72950,Near West Side
149,2012-07-01,80000,Near West Side
150,2012-08-01,96000,Near West Side
151,2012-09-01,95500,Near West Side
152,2012-10-01,99250,Near West Side
153,2012-11-01,120000,Near West Side
154,2012-12-01,154500,Near West Side
155,2013-01-01,90000,Near West Side
156,2013-02-01,100000,Near West Side
157,2013-03-01,100000,Near West Side
158,2013-04-01,101000,Near West Side
159,2013-05-01,104500,Near West Side
160,2013-06-01,120000,Near West Side
161,2013-07-01,117750,Near West Side
162,2013-08-01,134000,Near West Side
163,2013-09-01,114000,Near West Side
164,2013-10-01,114000,Near West Side
165,2013-11-01,104500,Near West Side
166,2013-12-01,100000,Near West Side
167,2014-01-01,102250,Near West Side
168,2014-02-01,100000,Near West Side
169,2014-03-01,106250,Near West Side
170,2014-04-01,110000,Near West Side
171,2014-05-01,126500,Near West Side
172,2014-06-01,126500,Near West Side
173,2014-07-01,135000,Near West Side
174,2014-08-01,149500,Near West Side
175,2014-09-01,145000,Near West Side
176,2014-10-01,155000,Near West Side
177,2014-11-01,155000,Near West Side
178,2014-12-01,146000,Near West Side
179,2015-01-01,138000,Near West Side
180,2015-02-01,146000,Near West Side
181,2015-03-01,153500,Near West Side
182,2015-04-01,204750,Near West Side
183,2015-05-01,261000,Near West Side
184,2015-06-01,261000,Near West Side
185,2015-07-01,213000,Near West Side
186,2015-08-01,155500,Near West Side
187,2015-09-01,151000,Near West Side
188,2015-10-01,185000,Near West Side
189,2015-11-01,210000,Near West Side
190,2015-12-01,185000,Near West Side
191,2016-01-01,231000,Near West Side
192,2016-02-01,290000,Near West Side
193,2016-03-01,338500,Near West Side
194,2016-04-01,277500,Near West Side
195,2016-05-01,185000,Near West Side
196,2016-06-01,224750,Near West Side
197,2016-07-01,224750,Near West Side
198,2016-08-01,212500,Near West Side
199,2016-09-01,199000,Near West Side
200,2016-10-01,199500,Near West Side
201,2016-11-01,199000,Near West Side
202,2016-12-01,199500,Near West Side
203,2017-01-01,185500,Near West Side
144,2012-01-01,329500,West Town
145,2012-02-01,440750,West Town
146,2012-03-01,440500,West Town
147,2012-04-01,374000,West Town
148,2012-05-01,354500,West Town
149,2012-06-01,368000,West Town
150,2012-07-01,356000,West Town
151,2012-08-01,360000,West Town
152,2012-09-01,385000,West Town
153,2012-10-01,380000,West Town
154,2012-11-01,413500,West Town
155,2012-12-01,445000,West Town
156,2013-01-01,388500,West Town
157,2013-02-01,320750,West Town
158,2013-03-01,316500,West Town
159,2013-04-01,342000,West Town
160,2013-05-01,585000,West Town
161,2013-06-01,505000,West Town
162,2013-07-01,467500,West Town
163,2013-08-01,392000,West Town
164,2013-09-01,421500,West Town
165,2013-10-01,396000,West Town
166,2013-11-01,423500,West Town
167,2013-12-01,410000,West Town
168,2014-01-01,425000,West Town
169,2014-02-01,397000,West Town
170,2014-03-01,340000,West Town
171,2014-04-01,311750,West Town
172,2014-05-01,466500,West Town
173,2014-06-01,470000,West Town
174,2014-07-01,455000,West Town
175,2014-08-01,450000,West Town
176,2014-09-01,425000,West Town
177,2014-10-01,435000,West Town
178,2014-11-01,510000,West Town
179,2014-12-01,530500,West Town
180,2015-01-01,500000,West Town
181,2015-02-01,435000,West Town
182,2015-03-01,435000,West Town
183,2015-04-01,446000,West Town
184,2015-05-01,490000,West Town
185,2015-06-01,415000,West Town
186,2015-07-01,413500,West Town
187,2015-08-01,407500,West Town
188,2015-09-01,409250,West Town
189,2015-10-01,413000,West Town
190,2015-11-01,439750,West Town
191,2015-12-01,448000,West Town
192,2016-01-01,460250,West Town
193,2016-02-01,458000,West Town
194,2016-03-01,430000,West Town
195,2016-04-01,416000,West Town
196,2016-05-01,437500,West Town
197,2016-06-01,475000,West Town
198,2016-07-01,486500,West Town
199,2016-08-01,482000,West Town
200,2016-09-01,485000,West Town
201,2016-10-01,450000,West Town
202,2016-11-01,460000,West Town
203,2016-12-01,439000,West Town
204,2017-01-01,467000,West Town
144,2012-01-01,332500,Near West Side
145,2012-02-01,264000,Near West Side
146,2012-03-01,195000,Near West Side
147,2012-04-01,200000,Near West Side
148,2012-05-01,205000,Near West Side
149,2012-06-01,260000,Near West Side
150,2012-07-01,260000,Near West Side
151,2012-08-01,260000,Near West Side
152,2012-09-01,260000,Near West Side
153,2012-10-01,271000,Near West Side
154,2012-11-01,256000,Near West Side
155,2012-12-01,190000,Near West Side
156,2013-01-01,190000,Near West Side
157,2013-02-01,165000,Near West Side
158,2013-03-01,199000,Near West Side
159,2013-04-01,212000,Near West Side
160,2013-05-01,246250,Near West Side
161,2013-06-01,281000,Near West Side
162,2013-07-01,292500,Near West Side
163,2013-08-01,292500,Near West Side
164,2013-09-01,306250,Near West Side
165,2013-10-01,270000,Near West Side
166,2013-11-01,260500,Near West Side
167,2013-12-01,265000,Near West Side
168,2014-01-01,280000,Near West Side
169,2014-02-01,282500,Near West Side
170,2014-03-01,285000,Near West Side
171,2014-04-01,311000,Near West Side
172,2014-05-01,309500,Near West Side
173,2014-06-01,304000,Near West Side
174,2014-07-01,270000,Near West Side
175,2014-08-01,344500,Near West Side
176,2014-09-01,338500,Near West Side
177,2014-10-01,315000,Near West Side
178,2014-11-01,315000,Near West Side
179,2014-12-01,320000,Near West Side
180,2015-01-01,302500,Near West Side
181,2015-02-01,290000,Near West Side
182,2015-03-01,295000,Near West Side
183,2015-04-01,297500,Near West Side
184,2015-05-01,316500,Near West Side
185,2015-06-01,285000,Near West Side
186,2015-07-01,275750,Near West Side
187,2015-08-01,286250,Near West Side
188,2015-09-01,300000,Near West Side
189,2015-10-01,305000,Near West Side
190,2015-11-01,303500,Near West Side
191,2015-12-01,285000,Near West Side
192,2016-01-01,300000,Near West Side
193,2016-02-01,292500,Near West Side
194,2016-03-01,325000,Near West Side
195,2016-04-01,334500,Near West Side
196,2016-05-01,316000,Near West Side
197,2016-06-01,324500,Near West Side
198,2016-07-01,324750,Near West Side
199,2016-08-01,335000,Near West Side
200,2016-09-01,318000,Near West Side
201,2016-10-01,300000,Near West Side
202,2016-11-01,305000,Near West Side
203,2016-12-01,298750,Near West Side
204,2017-01-01,311500,Near West Side
144,2012-01-01,108000,Uptown
145,2012-02-01,105000,Uptown
146,2012-03-01,100000,Uptown
147,2012-04-01,128000,Uptown
148,2012-05-01,174000,Uptown
149,2012-06-01,184500,Uptown
150,2012-07-01,181500,Uptown
151,2012-08-01,181500,Uptown
152,2012-09-01,190000,Uptown
153,2012-10-01,194000,Uptown
154,2012-11-01,192000,Uptown
155,2012-12-01,192000,Uptown
156,2013-01-01,183000,Uptown
157,2013-02-01,155000,Uptown
158,2013-03-01,146000,Uptown
159,2013-04-01,175000,Uptown
160,2013-05-01,185000,Uptown
161,2013-06-01,182500,Uptown
162,2013-07-01,189250,Uptown
163,2013-08-01,221500,Uptown
164,2013-09-01,223250,Uptown
165,2013-10-01,201750,Uptown
166,2013-11-01,207500,Uptown
167,2013-12-01,210000,Uptown
168,2014-01-01,180750,Uptown
169,2014-02-01,192500,Uptown
170,2014-03-01,188000,Uptown
171,2014-04-01,200000,Uptown
172,2014-05-01,222000,Uptown
173,2014-06-01,231500,Uptown
174,2014-07-01,225000,Uptown
175,2014-08-01,228250,Uptown
176,2014-09-01,222500,Uptown
177,2014-10-01,215000,Uptown
178,2014-11-01,204000,Uptown
179,2014-12-01,199500,Uptown
180,2015-01-01,188250,Uptown
181,2015-02-01,185000,Uptown
182,2015-03-01,171750,Uptown
183,2015-04-01,184000,Uptown
184,2015-05-01,207000,Uptown
185,2015-06-01,255000,Uptown
186,2015-07-01,244500,Uptown
187,2015-08-01,233000,Uptown
188,2015-09-01,224000,Uptown
189,2015-10-01,222750,Uptown
190,2015-11-01,220000,Uptown
191,2015-12-01,213000,Uptown
192,2016-01-01,202500,Uptown
193,2016-02-01,205000,Uptown
194,2016-03-01,199000,Uptown
195,2016-04-01,229000,Uptown
196,2016-05-01,236500,Uptown
197,2016-06-01,247500,Uptown
198,2016-07-01,239000,Uptown
199,2016-08-01,239500,Uptown
200,2016-09-01,231750,Uptown
201,2016-10-01,230500,Uptown
202,2016-11-01,239750,Uptown
203,2016-12-01,242000,Uptown
204,2017-01-01,240000,Uptown
144,2012-01-01,141000,Washington Heights
145,2012-02-01,135000,Washington Heights
146,2012-03-01,92000,Washington Heights
147,2012-04-01,83000,Washington Heights
148,2012-05-01,99000,Washington Heights
149,2012-06-01,140000,Washington Heights
150,2012-07-01,143000,Washington Heights
151,2012-08-01,119000,Washington Heights
152,2012-09-01,84000,Washington Heights
153,2012-10-01,98000,Washington Heights
154,2012-11-01,99000,Washington Heights
155,2012-12-01,58000,Washington Heights
156,2013-01-01,56500,Washington Heights
157,2013-02-01,58000,Washington Heights
158,2013-03-01,86000,Washington Heights
159,2013-04-01,53500,Washington Heights
160,2013-05-01,105000,Washington Heights
161,2013-06-01,113500,Washington Heights
162,2013-07-01,128000,Washington Heights
163,2013-08-01,126500,Washington Heights
164,2013-09-01,129000,Washington Heights
165,2013-10-01,117000,Washington Heights
166,2013-11-01,112500,Washington Heights
167,2013-12-01,79750,Washington Heights
168,2014-01-01,77500,Washington Heights
169,2014-02-01,67500,Washington Heights
170,2014-03-01,58000,Washington Heights
171,2014-04-01,60000,Washington Heights
172,2014-05-01,115000,Washington Heights
173,2014-06-01,133500,Washington Heights
174,2014-07-01,119500,Washington Heights
175,2014-08-01,120250,Washington Heights
176,2014-09-01,111250,Washington Heights
177,2014-10-01,144250,Washington Heights
178,2014-11-01,146500,Washington Heights
179,2014-12-01,157000,Washington Heights
180,2015-01-01,157000,Washington Heights
181,2015-02-01,140000,Washington Heights
182,2015-03-01,115000,Washington Heights
183,2015-04-01,150000,Washington Heights
184,2015-05-01,150000,Washington Heights
185,2015-06-01,144000,Washington Heights
186,2015-07-01,121000,Washington Heights
187,2015-08-01,132000,Washington Heights
188,2015-09-01,132000,Washington Heights
189,2015-10-01,130000,Washington Heights
190,2015-11-01,139500,Washington Heights
191,2015-12-01,146500,Washington Heights
192,2016-01-01,137500,Washington Heights
193,2016-02-01,127500,Washington Heights
194,2016-03-01,128000,Washington Heights
195,2016-04-01,126000,Washington Heights
196,2016-05-01,145000,Washington Heights
197,2016-06-01,152500,Washington Heights
198,2016-07-01,140000,Washington Heights
199,2016-08-01,149000,Washington Heights
200,2016-09-01,151000,Washington Heights
201,2016-10-01,149000,Washington Heights
202,2016-11-01,140000,Washington Heights
203,2016-12-01,136000,Washington Heights
204,2017-01-01,148000,Washington Heights
144,2012-01-01,39000,Washington Park
145,2012-02-01,37000,Washington Park
146,2012-03-01,28000,Washington Park
147,2012-04-01,32000,Washington Park
148,2012-05-01,28000,Washington Park
149,2012-06-01,30500,Washington Park
150,2012-07-01,30250,Washington Park
151,2012-08-01,30250,Washington Park
152,2012-09-01,36000,Washington Park
153,2012-10-01,34250,Washington Park
154,2012-11-01,44250,Washington Park
155,2012-12-01,34750,Washington Park
156,2013-01-01,35250,Washington Park
157,2013-02-01,25000,Washington Park
158,2013-03-01,42500,Washington Park
159,2013-04-01,44000,Washington Park
160,2013-05-01,42000,Washington Park
161,2013-06-01,42000,Washington Park
162,2013-07-01,31100,Washington Park
163,2013-08-01,31100,Washington Park
164,2013-09-01,31100,Washington Park
165,2013-10-01,41250,Washington Park
166,2013-11-01,32250,Washington Park
167,2013-12-01,32500,Washington Park
168,2014-01-01,40500,Washington Park
169,2014-02-01,48000,Washington Park
170,2014-03-01,39000,Washington Park
171,2014-04-01,39000,Washington Park
172,2014-05-01,25800,Washington Park
173,2014-06-01,34250,Washington Park
174,2014-07-01,49000,Washington Park
175,2014-08-01,58750,Washington Park
176,2014-09-01,52000,Washington Park
177,2014-10-01,50000,Washington Park
178,2014-11-01,40450,Washington Park
179,2014-12-01,66500,Washington Park
180,2015-01-01,50500,Washington Park
181,2015-02-01,70000,Washington Park
182,2015-03-01,69000,Washington Park
183,2015-04-01,72500,Washington Park
184,2015-05-01,45000,Washington Park
185,2015-06-01,40000,Washington Park
186,2015-07-01,41500,Washington Park
187,2015-08-01,82500,Washington Park
188,2015-09-01,60000,Washington Park
189,2015-10-01,54500,Washington Park
190,2015-11-01,60000,Washington Park
191,2015-12-01,67000,Washington Park
192,2016-01-01,74000,Washington Park
193,2016-02-01,87500,Washington Park
194,2016-03-01,75000,Washington Park
195,2016-04-01,75000,Washington Park
196,2016-05-01,33250,Washington Park
197,2016-06-01,105000,Washington Park
